AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:84775
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:84775
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4763.50ms/  4763.50ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:84775
scheduled     2 kernels in    12.74 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD      106 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.04us/     8.86ms (      6 GFLOPS   17|17     GB/s)
*** AMD      107 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.44us/     8.93ms (   2495 GFLOPS  223|1406   GB/s)
*** AMD      108 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.04us/     8.94ms (      1 GFLOPS    3|3      GB/s)
*** AMD      109 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.24us/     8.95ms (      8 GFLOPS   11|12     GB/s)
*** AMD      110 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.76us/     9.09ms (   3894 GFLOPS  347|2194   GB/s)
*** AMD      111 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    142.12us/     9.24ms (   3966 GFLOPS  354|2235   GB/s)
*** AMD      112 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.72us/     9.24ms (     13 GFLOPS   21|21     GB/s)
*** AMD      113 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     9.25ms (      3 GFLOPS   29|29     GB/s)
*** AMD      114 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.24us/     9.74ms (   2286 GFLOPS  149|737    GB/s)
*** AMD      115 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.04us/     9.75ms (      2 GFLOPS   14|14     GB/s)
*** AMD      116 r_16_320                                       arg  2 mem  18.05 GB tm     12.00us/     9.76ms (      1 GFLOPS    2|2      GB/s)
*** AMD      117 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.24us/     9.77ms (      7 GFLOPS    8|9      GB/s)
*** AMD      118 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    670.84us/    10.44ms (     83 GFLOPS    4|21     GB/s)
*** AMD      119 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.68us/    10.50ms (   2486 GFLOPS  222|1401   GB/s)
*** AMD      120 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/    10.51ms (      1 GFLOPS    1|2      GB/s)
*** AMD      121 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.44us/    10.52ms (      4 GFLOPS    3|10     GB/s)
*** AMD      122 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    219.44us/    10.74ms (    396 GFLOPS   14|207    GB/s)
*** AMD      123 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.00us/    10.75ms (      9 GFLOPS    5|10     GB/s)
*** AMD      124 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      7.96us/    10.76ms (     13 GFLOPS   17|55     GB/s)
*** AMD      125 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.08us/    10.76ms (      0 GFLOPS    0|0      GB/s)
*** AMD      126 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.12us/    10.77ms (      0 GFLOPS    0|0      GB/s)
*** AMD      127 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    10.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD      128 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.00us/    10.79ms (      6 GFLOPS   17|17     GB/s)
*** AMD      129 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.84us/    10.85ms (   2518 GFLOPS  225|1419   GB/s)
*** AMD      130 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.56us/    10.87ms (      1 GFLOPS    3|3      GB/s)
*** AMD      131 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.16us/    10.87ms (      8 GFLOPS   12|12     GB/s)
*** AMD      132 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.08us/    11.02ms (   3885 GFLOPS  347|2189   GB/s)
*** AMD      133 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.64us/    11.16ms (   3844 GFLOPS  343|2166   GB/s)
*** AMD      134 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.80us/    11.17ms (     13 GFLOPS   20|20     GB/s)
*** AMD      135 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.16us/    11.18ms (      3 GFLOPS   28|28     GB/s)
*** AMD      136 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    179.20us/    11.36ms (   3145 GFLOPS  281|1772   GB/s)
*** AMD      137 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.12us/    11.36ms (      4 GFLOPS   23|23     GB/s)
*** AMD      138 r_16_320                                       arg  2 mem  18.05 GB tm     12.24us/    11.37ms (      1 GFLOPS    2|2      GB/s)
*** AMD      139 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.44us/    11.38ms (      7 GFLOPS    8|9      GB/s)
*** AMD      140 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    674.04us/    12.05ms (     82 GFLOPS    4|21     GB/s)
*** AMD      141 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.76us/    12.12ms (   2483 GFLOPS  222|1399   GB/s)
*** AMD      142 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    12.13ms (      1 GFLOPS    1|2      GB/s)
*** AMD      143 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/    12.13ms (      4 GFLOPS    3|10     GB/s)
*** AMD      144 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    218.72us/    12.35ms (    398 GFLOPS   14|208    GB/s)
*** AMD      145 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/    12.37ms (     10 GFLOPS    5|10     GB/s)
*** AMD      146 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.36us/    12.37ms (     13 GFLOPS   16|52     GB/s)
*** AMD      147 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.12us/    12.38ms (      0 GFLOPS    0|0      GB/s)
*** AMD      148 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.08us/    12.39ms (      0 GFLOPS    0|0      GB/s)
*** AMD      149 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    12.40ms (      0 GFLOPS    0|0      GB/s)
*** AMD      150 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.28us/    12.40ms (      6 GFLOPS   17|17     GB/s)
*** AMD      151 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.20us/    12.47ms (   2504 GFLOPS  224|1411   GB/s)
*** AMD      152 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.08us/    12.48ms (      1 GFLOPS    3|3      GB/s)
*** AMD      153 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.32us/    12.49ms (      8 GFLOPS   11|12     GB/s)
*** AMD      154 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    147.36us/    12.64ms (   3825 GFLOPS  341|2155   GB/s)
*** AMD      155 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.44us/    12.78ms (   3876 GFLOPS  346|2184   GB/s)
*** AMD      156 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/    12.79ms (     13 GFLOPS   21|21     GB/s)
*** AMD      157 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.16us/    12.80ms (      3 GFLOPS   28|28     GB/s)
*** AMD      158 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    173.72us/    12.97ms (   3245 GFLOPS  290|1828   GB/s)
*** AMD      159 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    12.98ms (      4 GFLOPS   23|23     GB/s)
*** AMD      160 r_16_320                                       arg  2 mem  18.05 GB tm     12.36us/    12.99ms (      1 GFLOPS    2|2      GB/s)
*** AMD      161 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.32us/    12.99ms (      7 GFLOPS    8|9      GB/s)
*** AMD      162 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    672.52us/    13.67ms (     83 GFLOPS    4|21     GB/s)
*** AMD      163 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.04us/    13.73ms (   2473 GFLOPS  221|1393   GB/s)
*** AMD      164 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/    13.74ms (      1 GFLOPS    1|2      GB/s)
*** AMD      165 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    13.75ms (      4 GFLOPS    3|10     GB/s)
*** AMD      166 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.84us/    13.97ms (    442 GFLOPS   19|217    GB/s)
*** AMD      167 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/    13.99ms (     10 GFLOPS    5|10     GB/s)
*** AMD      168 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.40us/    13.99ms (     13 GFLOPS   16|52     GB/s)
*** AMD      169 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.12us/    14.00ms (      0 GFLOPS    0|0      GB/s)
*** AMD      170 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.28us/    14.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD      171 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    14.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD      172 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.16us/    14.02ms (      6 GFLOPS   17|17     GB/s)
*** AMD      173 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.52us/    14.09ms (   2530 GFLOPS  226|1426   GB/s)
*** AMD      174 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.24us/    14.10ms (      1 GFLOPS    3|3      GB/s)
*** AMD      175 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.48us/    14.11ms (      8 GFLOPS   11|12     GB/s)
*** AMD      176 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.92us/    14.26ms (   3863 GFLOPS  345|2176   GB/s)
*** AMD      177 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    142.76us/    14.40ms (   3948 GFLOPS  352|2225   GB/s)
*** AMD      178 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    14.41ms (     13 GFLOPS   20|20     GB/s)
*** AMD      179 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.00us/    14.41ms (      3 GFLOPS   29|29     GB/s)
*** AMD      180 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    494.04us/    14.91ms (   2278 GFLOPS  148|734    GB/s)
*** AMD      181 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    14.91ms (      2 GFLOPS   13|13     GB/s)
*** AMD      182 r_16_320                                       arg  2 mem  18.05 GB tm     11.80us/    14.92ms (      1 GFLOPS    2|2      GB/s)
*** AMD      183 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.36us/    14.93ms (      7 GFLOPS    8|9      GB/s)
*** AMD      184 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    670.28us/    15.60ms (     83 GFLOPS    4|21     GB/s)
*** AMD      185 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.84us/    15.67ms (   2480 GFLOPS  221|1398   GB/s)
*** AMD      186 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.52us/    15.67ms (      1 GFLOPS    1|2      GB/s)
*** AMD      187 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    15.68ms (      4 GFLOPS    3|10     GB/s)
*** AMD      188 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    223.48us/    15.90ms (    389 GFLOPS   14|204    GB/s)
*** AMD      189 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/    15.92ms (      9 GFLOPS    5|10     GB/s)
*** AMD      190 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.52us/    15.93ms (     12 GFLOPS   16|51     GB/s)
*** AMD      191 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.32us/    15.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD      192 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.36us/    15.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      193 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    15.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD      194 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.12us/    15.96ms (      6 GFLOPS   17|17     GB/s)
*** AMD      195 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.76us/    16.02ms (   2521 GFLOPS  225|1420   GB/s)
*** AMD      196 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.20us/    16.03ms (      1 GFLOPS    3|3      GB/s)
*** AMD      197 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.16us/    16.04ms (      8 GFLOPS   12|12     GB/s)
*** AMD      198 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    148.32us/    16.19ms (   3800 GFLOPS  339|2141   GB/s)
*** AMD      199 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    142.08us/    16.33ms (   3967 GFLOPS  354|2235   GB/s)
*** AMD      200 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    16.34ms (     13 GFLOPS   20|20     GB/s)
*** AMD      201 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/    16.34ms (      3 GFLOPS   29|29     GB/s)
*** AMD      202 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    178.12us/    16.52ms (   3165 GFLOPS  283|1783   GB/s)
*** AMD      203 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    16.53ms (      4 GFLOPS   23|23     GB/s)
*** AMD      204 r_16_320                                       arg  2 mem  18.05 GB tm     12.24us/    16.54ms (      1 GFLOPS    2|2      GB/s)
*** AMD      205 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.28us/    16.55ms (      7 GFLOPS    8|9      GB/s)
*** AMD      206 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    671.12us/    17.22ms (     83 GFLOPS    4|21     GB/s)
*** AMD      207 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.64us/    17.28ms (   2488 GFLOPS  222|1402   GB/s)
*** AMD      208 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.52us/    17.29ms (      1 GFLOPS    1|2      GB/s)
*** AMD      209 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    17.30ms (      4 GFLOPS    3|10     GB/s)
*** AMD      210 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    218.80us/    17.52ms (    398 GFLOPS   14|208    GB/s)
*** AMD      211 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.00us/    17.53ms (      9 GFLOPS    5|10     GB/s)
*** AMD      212 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.40us/    17.54ms (     13 GFLOPS   16|52     GB/s)
*** AMD      213 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.16us/    17.55ms (      0 GFLOPS    0|0      GB/s)
*** AMD      214 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.40us/    17.55ms (      0 GFLOPS    0|0      GB/s)
*** AMD      215 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    17.56ms (      0 GFLOPS    0|0      GB/s)
*** AMD      216 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.04us/    17.57ms (      6 GFLOPS   17|17     GB/s)
*** AMD      217 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.68us/    17.63ms (   2524 GFLOPS  225|1422   GB/s)
*** AMD      218 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.68us/    17.65ms (      1 GFLOPS    3|3      GB/s)
*** AMD      219 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.44us/    17.65ms (      8 GFLOPS   11|12     GB/s)
*** AMD      220 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.96us/    17.80ms (   3836 GFLOPS  342|2161   GB/s)
*** AMD      221 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.88us/    17.95ms (   3864 GFLOPS  345|2177   GB/s)
*** AMD      222 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.88us/    17.95ms (     13 GFLOPS   20|20     GB/s)
*** AMD      223 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    17.96ms (      3 GFLOPS   29|29     GB/s)
*** AMD      224 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    176.24us/    18.14ms (   3198 GFLOPS  286|1802   GB/s)
*** AMD      225 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    18.14ms (      4 GFLOPS   23|23     GB/s)
*** AMD      226 r_16_320                                       arg  2 mem  18.05 GB tm     12.08us/    18.15ms (      1 GFLOPS    2|2      GB/s)
