AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:21213
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:21213
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4725.51ms/  4725.51ms (      0 GFLOPS    2|2      GB/s) 
opened device PYTHON from pid:21213
scheduled     2 kernels in    12.84 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     2766 r_16_320                                       arg  2 mem  16.55 GB tm     12.52us/  8498.73ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2767 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.80us/  8498.73ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2768 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    690.60us/  8499.43ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     2769 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     72.00us/  8499.50ms (   2303 GFLOPS  206|1297   GB/s) 
*** AMD     2770 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.88us/  8499.50ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2771 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8499.51ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2772 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    231.04us/  8499.74ms (    432 GFLOPS   19|212    GB/s) 
*** AMD     2773 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.56us/  8499.76ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2774 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      9.00us/  8499.77ms (      5 GFLOPS    7|19     GB/s) 
*** AMD     2775 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.16us/  8499.77ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2776 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8499.78ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2777 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.08us/  8499.79ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2778 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      7.04us/  8499.79ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2779 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.72us/  8499.87ms (   2344 GFLOPS  209|1321   GB/s) 
*** AMD     2780 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.52us/  8499.88ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2781 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.80us/  8499.89ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     2782 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.32us/  8500.04ms (   3750 GFLOPS  335|2113   GB/s) 
*** AMD     2783 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.00us/  8500.19ms (   3758 GFLOPS  335|2117   GB/s) 
*** AMD     2784 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.92us/  8500.19ms (     11 GFLOPS   18|18     GB/s) 
*** AMD     2785 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4066.76us/  8504.26ms (    247 GFLOPS   18|73     GB/s) 
*** AMD     2786 r_16_320n2                                     arg  2 mem  16.55 GB tm     12.08us/  8504.27ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2787 r_1187_32_4_20_2_2_2_32n1                      arg  7 mem  16.55 GB tm   5507.80us/  8509.78ms (   1838 GFLOPS  116|469    GB/s) 
*** AMD     2788 r_32_4_1187                                    arg  2 mem  16.55 GB tm    317.96us/  8510.10ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2789 r_16_8                                         arg  2 mem  16.55 GB tm      6.72us/  8510.11ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2790 r_32_4_1187n1                                  arg  3 mem  16.55 GB tm    248.20us/  8510.35ms (      2 GFLOPS    2|2      GB/s) 
*** AMD     2791 r_16_8n1                                       arg  2 mem  16.55 GB tm      7.36us/  8510.36ms (      0 GFLOPS    0|0      GB/s) 
scheduled     3 kernels in     1.48 ms |  cache hit 50c9ac64 |   95176 uops in cache | <frozen runpy>:88
*** AMD     2792 copy   16.00 KB,     AMD <- PYTHON             arg  2 mem  16.54 GB tm    428.62us/  8510.79ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2793 copy        4 B,     AMD <- PYTHON             arg  2 mem  16.54 GB tm     57.58us/  8510.85ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2794 E_toks                                         arg  2 mem  16.54 GB tm      6.20us/  8510.85ms (      0 GFLOPS    0|0      GB/s) 
function b0619b08 in   111.60 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in   112.79 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    84.94 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in   345.48 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    84.72 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    86.26 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    93.24 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.24 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.96 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    84.23 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    84.67 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.71 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    82.98 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    82.76 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.43 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    84.47 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.22 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.02 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.05 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.35 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.37 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.50 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.31 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.59 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.56 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.30 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    82.94 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    82.99 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    82.57 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.05 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.09 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    82.98 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    82.89 ms: FFNBlock.__call__.<locals>._run
function 0f553c63 in    83.01 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.61 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.10 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    83.34 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    82.96 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    84.98 ms: FFNBlock.__call__.<locals>._run
function b0619b08 in    82.90 ms: FFNBlock.__call__.<locals>._run
scheduled    25 kernels in   182.04 ms | CACHE MISS 3beab7ad |   98049 uops in cache | <frozen runpy>:88
scheduled    25 kernels in   172.02 ms | CACHE MISS f4a12339 |   98074 uops in cache | <frozen runpy>:88
scheduled    50 kernels in   148.90 ms | CACHE MISS 88aa2fee |   98405 uops in cache | <frozen runpy>:88
JIT captured 1 linears with 2 inputs
memory reduced from 2959.10 MB -> 45.51 MB, 968 -> 1 bufs
JIT GRAPHing batch with 32 kernels
JIT GRAPHing batch with 64 kernels
JIT GRAPHing batch with 128 kernels
JIT GRAPHing batch with 256 kernels
JIT GRAPHing batch with 512 kernels
JIT GRAPHing batch with 18 kernels
*** AMD     2795 batched 32                                     arg  0 mem  16.58 GB tm   7369.69us/  8518.22ms (    422 GFLOPS   30|86     GB/s) 
*** AMD     2796 batched 64                                     arg  0 mem  16.58 GB tm     12.42ms/  8530.64ms (    520 GFLOPS   37|108    GB/s) 
*** AMD     2797 batched 128                                    arg  0 mem  16.58 GB tm     22.83ms/  8553.47ms (    661 GFLOPS   46|134    GB/s) 
*** AMD     2798 batched 256                                    arg  0 mem  16.58 GB tm     36.78ms/  8590.25ms (    852 GFLOPS   59|172    GB/s) 
*** AMD     2799 batched 512                                    arg  0 mem  16.58 GB tm     66.33ms/  8656.58ms (    895 GFLOPS   62|182    GB/s) 
*** AMD     2800 batched 18                                     arg  0 mem  16.58 GB tm     11.28ms/  8667.86ms (   1002 GFLOPS   74|209    GB/s) 
function 468c7c1c in    45.69 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    47.81 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.63 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.61 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.92 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    46.18 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    47.74 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.87 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.71 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.50 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.79 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.42 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.63 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.99 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.37 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.30 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.98 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.23 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.24 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.84 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.48 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.26 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.79 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.22 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    43.19 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.79 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.21 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.25 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.90 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.10 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.18 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.84 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.21 ms: FFNBlock.__call__.<locals>._run
function f6e05d3d in    42.16 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.80 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.89 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.90 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.62 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.75 ms: FFNBlock.__call__.<locals>._run
function 468c7c1c in    39.69 ms: FFNBlock.__call__.<locals>._run
scheduled    20 kernels in     1.43 ms |  cache hit ba5719aa |  100448 uops in cache | <frozen runpy>:88
scheduled    22 kernels in     1.21 ms |  cache hit 1906d7d3 |  100458 uops in cache | <frozen runpy>:88
scheduled    50 kernels in     3.05 ms |  cache hit f3964dbe |  100557 uops in cache | <frozen runpy>:88
JIT captured 1 linears with 2 inputs
memory reduced from 70.40 MB -> 2.01 MB, 808 -> 1 bufs
JIT GRAPHing batch with 32 kernels
JIT GRAPHing batch with 64 kernels
JIT GRAPHing batch with 128 kernels
JIT GRAPHing batch with 256 kernels
JIT GRAPHing batch with 370 kernels
*** AMD     2801 batched 32                                     arg  0 mem  16.59 GB tm   7050.58us/  8674.91ms (    424 GFLOPS   34|191    GB/s) 
*** AMD     2802 batched 64                                     arg  0 mem  16.59 GB tm     13.89ms/  8688.80ms (    565 GFLOPS   46|255    GB/s) 
*** AMD     2803 batched 128                                    arg  0 mem  16.59 GB tm     14.26ms/  8703.06ms (    975 GFLOPS   82|502    GB/s) 
*** AMD     2804 batched 256                                    arg  0 mem  16.59 GB tm     24.72ms/  8727.78ms (   1125 GFLOPS   95|580    GB/s) 
*** AMD     2805 batched 370                                    arg  0 mem  16.59 GB tm     40.87ms/  8768.65ms (   1304 GFLOPS  104|584    GB/s) 
scheduled     3 kernels in     1.49 ms |  cache hit 50c9ac64 |   99223 uops in cache | <frozen runpy>:88
*** AMD        1 copy   16.00 KB,     AMD <- PYTHON             arg  2 mem  16.59 GB tm    410.52us/     0.41ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        2 copy        4 B,     AMD <- PYTHON             arg  2 mem  16.59 GB tm     57.36us/     0.47ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        3 E_toks                                         arg  2 mem  16.59 GB tm      7.24us/     0.48ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        4 batched 32                                     arg  0 mem  16.59 GB tm   6460.35us/     6.94ms (    481 GFLOPS   34|98     GB/s) 
*** AMD        5 batched 64                                     arg  0 mem  16.59 GB tm     10.38ms/    17.31ms (    622 GFLOPS   44|129    GB/s) 
*** AMD        6 batched 128                                    arg  0 mem  16.59 GB tm     15.14ms/    32.45ms (    996 GFLOPS   69|203    GB/s) 
*** AMD        7 batched 256                                    arg  0 mem  16.59 GB tm     25.32ms/    57.77ms (   1238 GFLOPS   85|250    GB/s) 
*** AMD        8 batched 512                                    arg  0 mem  16.59 GB tm     50.95ms/   108.72ms (   1165 GFLOPS   81|237    GB/s) 
*** AMD        9 batched 18                                     arg  0 mem  16.59 GB tm   5670.94us/   114.39ms (   1994 GFLOPS  147|416    GB/s) 
142.97 ms,   6.99 tok/s,   61.83 GB/s, 8839/16586 MB  --  !:
*** AMD        1 batched 32                                     arg  0 mem  16.59 GB tm   2881.93us/     2.88ms (   1038 GFLOPS   83|466    GB/s) 
*** AMD        2 batched 64                                     arg  0 mem  16.59 GB tm   6660.77us/     9.54ms (   1179 GFLOPS   95|532    GB/s) 
*** AMD        3 batched 128                                    arg  0 mem  16.59 GB tm   7160.74us/    16.70ms (   1941 GFLOPS  164|1001   GB/s) 
*** AMD        4 batched 256                                    arg  0 mem  16.59 GB tm     14.06ms/    30.77ms (   1976 GFLOPS  167|1019   GB/s) 
*** AMD        5 batched 370                                    arg  0 mem  16.59 GB tm     30.13ms/    60.90ms (   1769 GFLOPS  140|792    GB/s) 
 61.61 ms,  16.23 tok/s,  139.91 GB/s, 8620/16586 MB  --  !: 
*** AMD        1 copy        4 B,     AMD <- AMD                arg  2 mem  16.59 GB tm    114.68us/     0.11ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        2 batched 32                                     arg  0 mem  16.59 GB tm   2755.26us/     2.87ms (   1086 GFLOPS   87|488    GB/s) 
*** AMD        3 batched 64                                     arg  0 mem  16.59 GB tm   6570.96us/     9.44ms (   1195 GFLOPS   97|540    GB/s) 
*** AMD        4 batched 128                                    arg  0 mem  16.59 GB tm   7105.75us/    16.55ms (   1956 GFLOPS  165|1008   GB/s) 
*** AMD        5 batched 256                                    arg  0 mem  16.59 GB tm     13.99ms/    30.54ms (   1987 GFLOPS  168|1024   GB/s) 
*** AMD        6 batched 370                                    arg  0 mem  16.59 GB tm     29.90ms/    60.44ms (   1783 GFLOPS  142|798    GB/s) 
 61.30 ms,  16.31 tok/s,  140.67 GB/s, 8622/16586 MB  --  !: 1
*** AMD        1 copy        4 B,     AMD <- AMD                arg  2 mem  16.59 GB tm     54.09us/     0.05ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        2 batched 32                                     arg  0 mem  16.59 GB tm   2824.59us/     2.88ms (   1059 GFLOPS   85|476    GB/s) 
*** AMD        3 batched 64                                     arg  0 mem  16.59 GB tm   6542.79us/     9.42ms (   1201 GFLOPS   97|542    GB/s) 
*** AMD        4 batched 128                                    arg  0 mem  16.59 GB tm   7149.24us/    16.57ms (   1944 GFLOPS  164|1002   GB/s) 
*** AMD        5 batched 256                                    arg  0 mem  16.59 GB tm     14.04ms/    30.61ms (   1980 GFLOPS  167|1021   GB/s) 
*** AMD        6 batched 370                                    arg  0 mem  16.59 GB tm     31.31ms/    61.93ms (   1703 GFLOPS  135|762    GB/s) 
 62.73 ms,  15.94 tok/s,  137.48 GB/s, 8624/16586 MB  --  !: 1.
*** AMD        1 copy        4 B,     AMD <- AMD                arg  2 mem  16.59 GB tm     41.01us/     0.04ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        2 batched 32                                     arg  0 mem  16.59 GB tm   4944.66us/     4.99ms (    605 GFLOPS   48|272    GB/s) 
*** AMD        3 batched 64                                     arg  0 mem  16.59 GB tm   6583.98us/    11.57ms (   1193 GFLOPS   96|539    GB/s) 
*** AMD        4 batched 128                                    arg  0 mem  16.59 GB tm   7106.06us/    18.68ms (   1956 GFLOPS  165|1009   GB/s) 
*** AMD        5 batched 256                                    arg  0 mem  16.59 GB tm     13.98ms/    32.65ms (   1989 GFLOPS  168|1025   GB/s) 
*** AMD        6 batched 370                                    arg  0 mem  16.59 GB tm     29.95ms/    62.60ms (   1780 GFLOPS  141|796    GB/s) 
 63.32 ms,  15.79 tok/s,  136.23 GB/s, 8626/16586 MB  --  !: 1.0
*** AMD        1 copy        4 B,     AMD <- AMD                arg  2 mem  16.59 GB tm    112.42us/     0.11ms (      0 GFLOPS    0|0      GB/s) 
*** AMD        2 batched 32                                     arg  0 mem  16.59 GB tm   2911.50us/     3.02ms (   1028 GFLOPS   82|462    GB/s) 
*** AMD        3 batched 64                                     arg  0 mem  16.59 GB tm   6570.42us/     9.59ms (   1196 GFLOPS   97|540    GB/s) 
*** AMD        4 batched 128                                    arg  0 mem  16.59 GB tm   7067.61us/    16.66ms (   1967 GFLOPS  166|1014   GB/s) 
*** AMD        5 batched 256                                    arg  0 mem  16.59 GB tm     14.16ms/    30.82ms (   1963 GFLOPS  166|1012   GB/s) 
*** AMD        6 batched 370                                    arg  0 mem  16.59 GB tm     30.13ms/    60.95ms (   1770 GFLOPS  141|792    GB/s) 
 61.66 ms,  16.22 tok/s,  139.93 GB/s, 8628/16586 MB  --  !: 1.0.
